,,,,Pakistan Website Defacement Data 2006-2020,,,,,
"Total notifications: 1,351 of which 568 single ip and 783 mass defacements",,,,,,,,,
,,,,,,,,,
Legend:,,,,,,,,,
H - Homepage defacement,,,,,,,,,
M - Mass defacement (click to view all defacements of this IP),,,,,,,,,
R - Redefacement (click to view all defacements of this site) ,,,,,,,,,
L - IP address location,,,,,,,,,
 - Special defacement (special defacements are important websites),,,,,,,,,
,,,,,,,,,
Date,Notifier,H,M,R,L,,Domain,OS,View
2/3/2014,SultanHaikal,,,R,,,www.colleges.ajk.gov.pk/ganten...,Win 2008,mirror
2/3/2014,SultanHaikal,,M,R,,,www.socialwelfare.ajk.gov.pk/g...,Win 2008,mirror
2/3/2014,SultanHaikal,,M,R,,,www.auqaf.ajk.gov.pk/ganteng.gif,Win 2008,mirror
2/3/2014,SultanHaikal,,M,R,,,www.itb.ajk.gov.pk/ganteng.gif,Win 2008,mirror
1/24/2014,VirusDuba,,M,R,,,karachicity.gov.pk/vDuba.html,Linux,mirror
1/24/2014,VirusDuba,,M,,,,rescue1299karachi.gov.pk/vDuba...,Linux,mirror
12/30/2013,Fatal Error,H,M,,,,pminspection.ajk.gov.pk,Win 2008,mirror
12/30/2013,Fatal Error,H,M,,,,aims.ajk.gov.pk,Win 2008,mirror
12/30/2013,Fatal Error,H,M,,,,information.ajk.gov.pk,Win 2008,mirror
12/30/2013,Fatal Error,H,M,,,,bor.ajk.gov.pk,Win 2008,mirror
12/30/2013,Fatal Error,H,M,,,,forest.ajk.gov.pk,Win 2008,mirror
12/30/2013,Fatal Error,H,M,,,,icml.ajk.gov.pk,Win 2008,mirror
12/30/2013,Fatal Error,H,M,,,,home.ajk.gov.pk,Win 2008,mirror
12/30/2013,Fatal Error,H,M,,,,localgov.ajk.gov.pk,Win 2008,mirror
12/30/2013,Fatal Error,H,M,,,,works.ajk.gov.pk,Win 2008,mirror
12/30/2013,Fatal Error,H,M,,,,zakat.ajk.gov.pk,Win 2008,mirror
12/30/2013,Fatal Error,H,M,,,,tourism.ajk.gov.pk,Win 2008,mirror
12/30/2013,Fatal Error,H,M,,,,snga.ajk.gov.pk,Win 2008,mirror
12/30/2013,Fatal Error,H,M,,,,livestock.ajk.gov.pk,Win 2008,mirror
12/30/2013,Fatal Error,H,M,,,,industry.ajk.gov.pk,Win 2008,mirror
12/30/2013,Fatal Error,H,M,,,,overseas.ajk.gov.pk,Win 2008,mirror
12/30/2013,Fatal Error,H,M,,,,schools.ajk.gov.pk,Win 2008,mirror
12/30/2013,Fatal Error,H,M,,,,transport.ajk.gov.pk,Win 2008,mirror
12/30/2013,Fatal Error,H,M,,,,dmr.ajk.gov.pk,Win 2008,mirror
12/30/2013,Fatal Error,H,M,,,,youth.ajk.gov.pk,Win 2008,mirror
12/30/2013,Fatal Error,H,M,,,,food.ajk.gov.pk,Win 2008,mirror
12/30/2013,Fatal Error,H,M,,,,mc.ajk.gov.pk,Win 2008,mirror
12/30/2013,Fatal Error,H,,,,,medicalcollege.ajk.gov.pk,Win 2008,mirror
11/25/2013,TheHackersArmy,,,R,,,imis.irrigation.punjab.gov.pk/...,Win 2008,mirror
11/25/2013,SultanHaikal lamer,,,R,,,fpsc.gov.pk/icms/admin/image/d...,Linux,mirror
11/21/2013,Sizzling Soul,,M,,,,www.dcomultancomplaintcell.gov...,Linux,mirror
11/20/2013,Pakistan,H,M,,,,attockpolice.gov.pk,Win 2003,mirror
11/7/2013,?.,H,,R,,,www.spsc.gov.pk,Linux,mirror
10/31/2013,Ali,H,M,R,,,pap.gov.pk,Unknown,mirror
10/30/2013,Ashiyane Digital Security Team,,,,,,schoolportal.punjab.gov.pk/Cou...,Win 2008,mirror
10/23/2013,1337,H,,,,,crckp.gov.pk,Linux,mirror
10/20/2013,net mafia,,,R,,,poultry.punjab.gov.pk/default.htm,Win 2008,mirror
10/19/2013,Gabby,,M,R,,,www.ajkepa.gov.pk/x.htm,Linux,mirror
10/2/2013,Afghan Cyber Army,,M,,,,www.benazirabad.gov.pk/Governo...,Win 2008,mirror
9/26/2013,TheBuGz,H,M,R,,,www.visitgilgitbaltistan.gov.pk,Linux,mirror
9/25/2013,RainsevenDotMy,,,,,,www.csd.gov.pk/resume/07072013...,Win 2008,mirror
9/18/2013,h4x0r HuSsY,,,,,,filesflow.oec.gov.pk/x.html,Linux,mirror
9/18/2013,h4x0r HuSsY,,M,,,,jobs.oec.gov.pk/x.html,Linux,mirror
9/18/2013,h4x0r HuSsY,,M,,,,test.oec.gov.pk/x.html,Linux,mirror
9/10/2013,Dr.Freak,,,R,,,www.lesco.gov.pk/Modules/News/...,Win 2003,mirror
9/5/2013,Waledac,,,,,,mpskasur.gov.pk/Waledac.html,Linux,mirror
9/5/2013,R00ts3c,H,,R,,,www.ndma.gov.pk,Unknown,mirror
8/30/2013,S:6T_i-#07,H,M,,,,gieda.gov.pk,Linux,mirror
8/27/2013,hasnain haxor,H,,,,,dost.gov.pk,Linux,mirror
8/26/2013,hasnain haxor,H,M,,,,dop.fata.gov.pk,FreeBSD,mirror
8/26/2013,hasnain haxor,,M,,,,wew.fata.gov.pk/admin/,FreeBSD,mirror
8/23/2013,hasnain haxor,H,,,,,fata.gov.pk,FreeBSD,mirror
8/19/2013,Itsecit@aol.com,H,M,R,,,www.lodhranpolice.gov.pk,Linux,mirror
8/12/2013,Afghan Cyber Army,H,M,,,,ajklgrd.gov.pk,Linux,mirror
8/6/2013,Dr.Freak,H,,R,,,www.cda.gov.pk,Win 2008,mirror
8/4/2013,Dr.Freak,,M,,,,forum.oec.gov.pk/x.txt,Linux,mirror
8/4/2013,Dr.Freak,,,R,,,oec.gov.pk/x.txt,Linux,mirror
8/4/2013,Xploiter,,,,,,intranet.npo.gov.pk/x.html,Linux,mirror
8/4/2013,Xploiter,,M,,,,oms.npo.gov.pk/x.html,Linux,mirror
8/4/2013,Dr.Freak,,M,,,,ajktourism.gov.pk/x.txt,Linux,mirror
8/4/2013,Dr.Freak,,M,,,,forum.npo.gov.pk/x.txt,Linux,mirror
8/4/2013,Xploiter,,M,,,,mes.gov.pk/x.html,Linux,mirror
8/4/2013,Xploiter,,M,,,,www.punjablaws.gov.pk/x.html,Linux,mirror
8/4/2013,Xploiter,,M,R,,,sti.gov.pk/x.html,Linux,mirror
7/29/2013,S:6T_i-#07,,,,,,ems.infokhyberpakhtunkhwa.gov....,Linux,mirror
7/27/2013,SA3D HaCk3D,,M,,,,swkpk.gov.pk/x.html,Linux,mirror
7/25/2013,RainsevenDotMy,,,,,,es.pap.gov.pk/modules/r00t-My.txt,Linux,mirror
7/25/2013,Ali,H,,,,,civicmanagement-cda.gov.pk,Linux,mirror
7/25/2013,Ali,H,M,R,,,npo.gov.pk,Linux,mirror
7/17/2013,S:6T_i-#07,H,,R,,,www.nidu.gov.pk,Unknown,mirror
7/13/2013,Dbuzz,,M,R,,,www.pprasindh.gov.pk/db.txt,Linux,mirror
7/3/2013,SA3D HaCk3D,,M,,,,moicop.gov.pk/x.html,Linux,mirror
6/28/2013,sidlove,,,R,,,www.khyberpakhtunkhwa.gov.pk/s...,Linux,mirror
6/20/2013,soyletmez,,M,,,,pp.npo.gov.pk/pp/default.asp,Win 2003,mirror
6/20/2013,S:6T_i-#07,H,,R,,,www.serra.gov.pk,Win 2003,mirror
6/18/2013,Dr.SHA6H,H,,R,,,www.sprsmpkp.gov.pk,Linux,mirror
6/16/2013,BD GREY HAT HACKERS,,,,,,www.hrakhyberpakhtunkhwa.gov.p...,Linux,mirror
6/11/2013,ManSyk3z,H,,R,,,cbkamra.gov.pk,Linux,mirror
6/2/2013,S:6T_i-#07,,M,,,,www.infokhyberpakhtunkhwa.gov....,Linux,mirror
5/26/2013,islamic ghosts team,,M,R,,,agpunjab.gov.pk/index.html,Linux,mirror
5/20/2013,TheHackersArmy,H,M,R,,,shadbad.cholistan.gov.pk,Linux,mirror
4/25/2013,Ashiyane Digital Security Team,H,M,,,,livestockextkp.gov.pk,Linux,mirror
4/23/2013,N1Gh7 F0x,H,,,,,php.ecp.gov.pk,Linux,mirror
4/11/2013,HighTech,H,M,,,,www.socialwelfare.ajk.gov.pk,Win 2003,mirror
4/11/2013,HighTech,,M,,,,akmidc.ajk.gov.pk/xk.txt,Win 2003,mirror
4/9/2013,HighTech,,M,,,,itb.ajk.gov.pk/ck.htm,Win 2003,mirror
3/25/2013,Indishell,H,,,,,cbsialkot.gov.pk,Linux,mirror
3/21/2013,Indishell,H,M,R,,,sanitation-cda.gov.pk,Unknown,mirror
3/19/2013,alfa team 2012,H,,R,,,www.ncsw.gov.pk,Linux,mirror
3/18/2013,xtremee_killar,H,,R,,,www.hdkp.gov.pk,Unknown,mirror
3/6/2013,zabi,H,M,R,,,www.chk.gov.pk,Linux,mirror
3/5/2013,HighTech,H,,R,,,www.chk.gov.pk,Linux,mirror
2/19/2013,TheHackersArmy,H,,R,,,cholistan.gov.pk,Linux,mirror
2/18/2013,Indishell,,M,R,,,www.pakpost.gov.pk/1.txt,Solaris 9/10,mirror
2/18/2013,N1Gh7 F0x,H,M,,,,www.fef.gov.pk,Linux,mirror
2/15/2013,Indishell,H,,R,,,financebatagram.gov.pk,Linux,mirror
2/14/2013,Code inject0r,H,,R,,,npfs-minfa.gov.pk,Linux,mirror
2/14/2013,Dr.Freak,,,R,,,www.pakistanarmy.gov.pk/AWPRev...,Win 2008,mirror
2/14/2013,Xtremee_Killar,,M,,,,www.peshawarhighcourt.gov.pk/n...,Linux,mirror
2/14/2013,Xtremee_Killar,,,,,,pepco.gov.pk/chk.php,FreeBSD,mirror
2/13/2013,Evil Genius Cyber Crimes,,M,,,,clothing.pof.gov.pk/categories...,Solaris 9/10,mirror
2/13/2013,Indishell,H,,,,,www.fcbalochistan.gov.pk,Linux,mirror
2/13/2013,r00t-x,,,R,,,www.fto.gov.pk/x.txt,Solaris 9/10,mirror
2/13/2013,r00t-x,,,R,,,www.pakboi.gov.pk/x.txt,Win 2003,mirror
2/12/2013,Dr.Freak,,,R,,,hesco.gov.pk/htmls/newsmediama...,Win 2003,mirror
2/12/2013,Hmei7,,,,,,joomla149.pap.gov.pk/x.txt,Linux,mirror
2/11/2013,Haxorsistz,H,,,,,edohmkp.gov.pk,Linux,mirror
2/10/2013,HackerCrackerTracker | G.J.theDJ,H,M,,,,edohdirupper.gov.pk,Linux,mirror
2/3/2013,Sejeal,,,R,,,mecsindh.gov.pk/sejeal.jpg,Linux,mirror
1/25/2013,HighTech,H,M,,,,www.law.ajk.gov.pk,Win 2003,mirror
1/25/2013,HighTech,H,M,,,,www.health.ajk.gov.pk,Win 2003,mirror
1/25/2013,HighTech,H,M,,,,www.colleges.ajk.gov.pk,Win 2003,mirror
1/25/2013,HighTech,H,M,,,,electricity.ajk.gov.pk,Win 2003,mirror
1/25/2013,HighTech,H,M,,,,auqaf.ajk.gov.pk,Win 2003,mirror
1/24/2013,HighTech,,M,,,,finance.ajk.gov.pk/ck.htm,Win 2003,mirror
1/24/2013,HighTech,,M,,,,agriculture.ajk.gov.pk/ck.htm,Win 2003,mirror
1/24/2013,HighTech,,M,R,,,ajk.gov.pk/ck.htm,Win 2003,mirror
1/24/2013,Sejeal,,,,,,gepsp.ajk.gov.pk/sejeal.jpg,Win 2003,mirror
1/18/2013,Indishell,,,,,,sindhagriextension.gov.pk/inde...,Linux,mirror
1/16/2013,Indishell,H,,R,,,ipdf.gov.pk,Linux,mirror
1/3/2013,TurkHackArmy,H,,,,,pclukp.gov.pk,Linux,mirror
12/28/2012,Black Angels,,M,R,,,www.rawalpindi.gov.pk/wp-conte...,Win 2008,mirror
12/24/2012,COde InjectOr,H,,,,,irrigation.punjab.gov.pk,Win 2008,mirror
12/14/2012,ulow,,M,R,,,badin.gov.pk/a.htm,Win 2008,mirror
12/14/2012,ulow,,M,,,,erp.badin.gov.pk/a.htm,Win 2008,mirror
12/13/2012,ulow,,M,,,,sindhpower.gov.pk/a.htm,Win 2008,mirror
12/10/2012,Haxorsistz,H,,,,,npc.gov.pk,Linux,mirror
12/10/2012,Haxorsistz,H,M,R,,,punjabmodel.gov.pk,Linux,mirror
12/7/2012,Indishell,,,R,,,app.hec.gov.pk/rgp/research.asp,Win 2008,mirror
12/7/2012,Indishell,,,R,,,www.ppqp.gov.pk/jobs.php,Unknown,mirror
12/7/2012,Indishell,,,R,,,intranet.pta.gov.pk/1.html,Win 2003,mirror
12/6/2012,Indishell,H,M,,,,ghotki.gov.pk,Win 2008,mirror
12/6/2012,Indishell,,M,,,,www.sanghar.gov.pk/Governor/fr...,Win 2008,mirror
12/6/2012,Indishell,,M,,,,shaheedbenazirabad.gov.pk/Gove...,Win 2008,mirror
12/6/2012,Indishell,H,M,,,,www.mirpurkhas.gov.pk,Win 2008,mirror
12/6/2012,Indishell,H,M,,,,larkano.gov.pk,Win 2008,mirror
12/6/2012,Indishell,H,M,,,,hyderabad.gov.pk,Win 2008,mirror
12/6/2012,Indishell,H,,R,,,www.larkana.gov.pk,Win 2008,mirror
11/27/2012,ymh,H,,R,,,www.borsindh.gov.pk,Linux,mirror
11/22/2012,Indishell,H,,R,,,support.pprasindh.gov.pk,Linux,mirror
11/18/2012,Indishell,H,,,,,www.epw.gov.pk,Linux,mirror
10/26/2012,Indishell,,,R,,,www.multan.gov.pk/upload,Linux,mirror
10/3/2012,Indishell,H,,,,,www.npa.gov.pk,Linux,mirror
9/21/2012,Cu_do_MRC,H,,R,,,finance-mansehra.gov.pk,Linux,mirror
8/29/2012,nO lOv3,,M,,,,kohat.financekpp.gov.pk/index....,Linux,mirror
8/29/2012,nO lOv3,,M,,,,peshawar.financekpp.gov.pk/ind...,Linux,mirror
8/21/2012,VirusDuba,H,,,,,www.blog.npcih.gov.pk,Linux,mirror
8/8/2012,Indishell,,,,,,www.psf.gov.pk/pbt/issues_rss....,FreeBSD,mirror
8/2/2012,Indishell,H,,R,,,dsjfaisalabad.gov.pk,Linux,mirror
7/30/2012,VirusDuba,H,,R,,,www.npcih.gov.pk,Linux,mirror
7/29/2012,Indishell,H,,,,,sandalbartv.faisalabadartscoun...,Linux,mirror
7/28/2012,Indishell,H,,R,,,www.mianwalipolice.gov.pk,Linux,mirror
7/25/2012,Indishell lamer,,,R,,,fpsc.gov.pk/icms/admin/image/d...,Linux,mirror
7/24/2012,chinahacker,,,,,,imis.irrigation.punjab.gov.pk/...,Win 2008,mirror
7/15/2012,Indishell,,,,,,www.faisalabadartscouncil.gov....,Linux,mirror
7/14/2012,Indishell,H,M,,,,lyallpurmuseum.gov.pk,Linux,mirror
7/11/2012,Indishell,,,R,,,gulbergtownlahore.gov.pk/Modul...,Win 2003,mirror
7/11/2012,Indishell,,,R,,,kpt.gov.pk/html,Win 2008,mirror
7/11/2012,Vezir.04,,,R,,,sc.hec.gov.pk/aphds/submit.asp,Win 2003,mirror
7/10/2012,Indishell,H,,R,,,spsc.gov.pk,Linux,mirror
7/10/2012,Indishell,H,M,R,,,pprasindh.gov.pk,Linux,mirror
7/10/2012,Indishell,H,,R,,,pap.gov.pk,Linux,mirror
7/9/2012,Indishell,H,,R,,,sheikhupurapolice.gov.pk,Linux,mirror
7/8/2012,Indishell,,,,,,kptevta.gov.pk/resources_detai...,Linux,mirror
7/7/2012,Indishell,H,M,,,,new.nha.gov.pk,Linux,mirror
7/7/2012,Indishell,H,,,,,downloads.nha.gov.pk,Linux,mirror
7/7/2012,HighTech,H,,,,,shpd.gov.pk,Linux,mirror
7/7/2012,Indishell,H,,R,,,nha.gov.pk,Linux,mirror
7/5/2012,Indishell,H,,,,,ljcp.gov.pk,Linux,mirror
7/4/2012,Cocain TeaM,,,,,,bunerfinance.gov.pk/f.php?Link...,Linux,mirror
6/18/2012,LatinHackTeam,H,,,,,sprsmpkp.gov.pk,Linux,mirror
6/13/2012,sidlove,,M,,,,www.kpincubation.gov.pk/mca.html,Linux,mirror
6/12/2012,Indishell,,,R,,,ppra.punjab.gov.pk/index.asp,Win 2008,mirror
6/12/2012,Indishell,,M,R,,,cccexcise.punjab.gov.pk/defaul...,Win 2008,mirror
6/12/2012,sidlove,,,,,,www.khyberpakhtunkhwa.gov.pk/m...,Linux,mirror
6/11/2012,Indishell,H,,R,,,ptb.gov.pk,Win 2003,mirror
6/11/2012,Invectus,,,R,,,www.lesco.gov.pk/Modules/News/...,Win 2003,mirror
6/10/2012,Indishell,H,,,,,sprsmbalochistan.gov.pk,Linux,mirror
5/31/2012,Robot Pirates,H,,,,,www.pakpwd.gov.pk,Linux,mirror
5/31/2012,BROTHERS TEAM,H,,R,,,psic.gov.pk,Win 2003,mirror
5/24/2012,http://nwfptbb.gov.pk/,H,,R,,,nwfptbb.gov.pk,Win 2003,mirror
5/21/2012,WG_Eagle,,,,,,sti.gov.pk/sti1/stiweb/index.php,Linux,mirror
5/10/2012,Afghan Exploiters Team,,M,,,,admissions.hec.gov.pk/language...,Linux,mirror
5/7/2012,syhmhfz,,,R,,,www.ipo.gov.pk/patent/Gazette/...,Win 2003,mirror
5/2/2012,Hmei7,,,,,,npb.gov.pk/i¯donesia.htm,Win 2003,mirror
4/24/2012,mS_Dz,H,M,,,,www.sindhrelief.gov.pk,Linux,mirror
4/21/2012,TiGER-M@TE,H,M,,,,ntrc.gov.pk,Win 2008,mirror
4/18/2012,Indishell,,,,,,chakwalpolice.gov.pk/indishell...,Win 2008,mirror
4/17/2012,Mr.XHat,,,,,,fdma.gov.pk/ERFDMAMIS/descript...,Linux,mirror
4/2/2012,Bl3ck0uT,H,M,R,,,governorsindh.gov.pk,Win 2003,mirror
3/27/2012,Hacker-Fire,H,,R,,,ipcih.gov.pk,Linux,mirror
3/27/2012,SVAM,H,M,,,,president.gov.pk,Linux,mirror
3/27/2012,SVAM,H,,,,,presidentofpakistan.gov.pk,Linux,mirror
3/22/2012,1923Turk,,,,,,lhc.gov.pk/new/,Win 2008,mirror
3/17/2012,Ashiyane Digital Security Team,,,R,,,www.pmajk.gov.pk/application/t...,Win 2003,mirror
3/14/2012,Ashiyane Digital Security Team,H,M,R,,,www.cda.gov.pk,Win 2003,mirror
3/2/2012,Nob0dy,,,R,,,www.gjtmap.gov.pk/admin,Linux,mirror
3/1/2012,Ashiyane Digital Security Team,H,M,R,,,www.islamabad.gov.pk,Win 2003,mirror
3/1/2012,Ashiyane Digital Security Team,H,M,,,,www.mtmist.islamabad.gov.pk,Win 2003,mirror
3/1/2012,Indishell,,M,R,,,cmkhyberpakhtunkhwa.gov.pk/pag...,Win 2008,mirror
3/1/2012,eXeSoul,,,R,,,www.ajkmdrp.gov.pk/images/y0.txt,Linux,mirror
2/21/2012,sen indishell,,,R,,,www.cii.gov.pk/jobs/index.html,Unknown,mirror
2/16/2012,Dr-Angel,,M,R,,,pal.gov.pk/x.txt,Linux,mirror
2/14/2012,indishell,,,,,,www.serra.gov.pk/showpage.asp?...,Win 2003,mirror
2/11/2012,TheHackersArmy,H,M,,,,cc.gov.pk,Linux,mirror
2/11/2012,TheHackersArmy,H,M,,,,lalbaig.cc.gov.pk,Linux,mirror
2/11/2012,GaMe_OveR,H,,,,,legal.cc.gov.pk,Linux,mirror
1/30/2012,KhantastiC,,,R,,,wapda.gov.pk/htmls/rptnewsdeta...,Win 2003,mirror
1/20/2012,KhantastiC,H,,,,,chitralfinance.gov.pk,Win 2008,mirror
1/19/2012,IslamiC GhoSts lamers,,,R,,,www.mecsindh.gov.pk/x.html,Linux,mirror
1/13/2012,alsa7r,H,,,,,www.cbkamra.gov.pk,Linux,mirror
1/11/2012,Over-X,,,,,,www.pdma.gov.pk/newsArchive.ph...,Linux,mirror
1/10/2012,indishell,H,M,R,,,ntp.gov.pk,Linux,mirror
1/3/2012,Indishell,,,R,,,www.privatisation.gov.pk/index...,Win 2003,mirror
1/3/2012,Indishell,,M,R,,,www.mofa.gov.pk/index.html,Win 2003,mirror
1/3/2012,Indishell,,M,R,,,www.niopk.gov.pk/index.html,Win 2003,mirror
1/3/2012,Indishell,H,M,R,,,www.pbm.gov.pk,Win 2003,mirror
1/3/2012,Indishell,,M,R,,,www.pcb.gov.pk/index.html,Win 2003,mirror
1/3/2012,Indishell,,M,R,,,www.pmnh.gov.pk/index.html,Win 2003,mirror
1/3/2012,Indishell,,M,,,,www.radp.gov.pk/index.htm,Win 2003,mirror
1/3/2012,Indishell,,,,,,www.dfp.gov.pk/index.html,Unknown,mirror
1/3/2012,Indishell,,M,R,,,www.paknavy.gov.pk/index.html,Unknown,mirror
1/3/2012,Indishell,,M,R,,,www.pcret.gov.pk/index.htm,Unknown,mirror
1/3/2012,Indishell,,M,R,,,www.pcrwr.gov.pk/index.html,Unknown,mirror
1/3/2012,Indishell,,M,R,,,www.pcsir.gov.pk/index.htm,Unknown,mirror
1/3/2012,Indishell,,M,R,,,www.pha.gov.pk/index.htm,Unknown,mirror
1/3/2012,Indishell,H,M,R,,,www.pifra.gov.pk,Unknown,mirror
1/3/2012,Indishell,,M,R,,,www.pmad.gov.pk/index.html,Unknown,mirror
1/3/2012,Indishell,H,M,R,,,www.sindh.gov.pk,Unknown,mirror
1/3/2012,Indishell,H,M,R,,,www.sindhpolice.gov.pk,Unknown,mirror
1/2/2012,KhantastiC,H,,R,,,www.cholistan.gov.pk,Linux,mirror
1/2/2012,KhantastiC,H,M,,,,shadbad.cholistan.gov.pk,Linux,mirror
12/24/2011,FLoOoD HacKeR,,M,,,,financebatagram.gov.pk/wp-cont...,Linux,mirror
12/15/2011,sLaSh HaCkEr,H,M,R,,,www.sargodhapolice.gov.pk,Linux,mirror
12/13/2011,TGH,H,,,,,www.pafawc.gov.pk,Linux,mirror
12/13/2011,Mr.XHat,H,M,,,,bahawalpur.dc.lhc.gov.pk,Win 2008,mirror
12/13/2011,Qaiser_Hacker,H,M,,,,www.okara.dc.lhc.gov.pk,Win 2008,mirror
12/13/2011,Qaiser_Hacker,H,M,,,,www.rawalpindi.dc.lhc.gov.pk,Win 2008,mirror
12/12/2011,Mr.XHat,H,M,,,,nankana.dc.lhc.gov.pk,Win 2008,mirror
12/12/2011,Mr.XHat,H,M,,,,mbdin.dc.lhc.gov.pk,Win 2008,mirror
12/12/2011,Mr.XHat,H,,,,,attock.dc.lhc.gov.pk,Win 2008,mirror
12/10/2011,Mr.XHat,H,M,,,,narowal.dc.lhc.gov.pk,Win 2008,mirror
12/10/2011,Mr.XHat,H,M,,,,multan.dc.lhc.gov.pk,Win 2008,mirror
12/10/2011,Mr.XHat,H,M,,,,layyah.dc.lhc.gov.pk,Win 2008,mirror
12/10/2011,Mr.XHat,H,M,,,,mianwali.dc.lhc.gov.pk,Win 2008,mirror
12/10/2011,Mr.XHat,H,M,,,,districtcourtslahore.gov.pk,Win 2008,mirror
12/10/2011,Mr.XHat,H,M,,,,bhakkar.dc.lhc.gov.pk,Win 2008,mirror
12/10/2011,Mr.XHat,H,M,,,,kasur.dc.lhc.gov.pk,Win 2008,mirror
12/10/2011,Mr.XHat,H,M,,,,faisalabad.dc.lhc.gov.pk,Win 2008,mirror
12/10/2011,Mr.XHat,H,M,,,,khushab.dc.lhc.gov.pk,Win 2008,mirror
12/10/2011,Mr.XHat,H,M,,,,vehari.dc.lhc.gov.pk,Win 2008,mirror
12/10/2011,Mr.XHat,H,M,,,,gujrat.dc.lhc.gov.pk,Win 2008,mirror
12/10/2011,Ashiyane Digital Security Team,H,,,,,hdkp.gov.pk,Linux,mirror
12/9/2011,KhantastiC,H,M,,,,punjabfisheries.gov.pk,Linux,mirror
12/9/2011,KhantastiC,H,M,,,,npfs-minfa.gov.pk,Linux,mirror
12/7/2011,7rb-team,H,,,,,www.narowal.gov.pk,Linux,mirror
11/30/2011,indiancyberarmy,H,,,,,www.bahawalpur.gov.pk,Linux,mirror
11/30/2011,Cocain TeaM,,,R,,,pmumcdp.gov.pk/faqs.php,Linux,mirror
11/29/2011,TEAM TIGER,,M,R,,,www.savings.gov.pk/imp.html,Win 2003,mirror
11/28/2011,TIGERS,H,,R,,,www.fsa.gov.pk,Unknown,mirror
11/28/2011,TeamTIGERS,,,,,,www.dgip.gov.pk/imp.html,Win 2000,mirror
11/28/2011,Team TIGERS,,M,R,,,www.tourism.gov.pk/imp.html,Win 2000,mirror
11/27/2011,indishell,,M,,,,sdc.gov.pk/index.php,Win 2003,mirror
11/25/2011,ViRuS_HiMa,H,,,,,sanitation-cda.gov.pk,Linux,mirror
11/18/2011,Cocain TeaM,H,M,,,,kpcpwc.gov.pk,Linux,mirror
11/6/2011,By_aGReSiF,,,,,,intranet.pta.gov.pk/tr-x.txt,Win 2003,mirror
10/31/2011,chliZAceh,,M,,,,cbk.gov.pk/x.htm,Linux,mirror
10/24/2011,Dr-Angel,H,M,,,,www.chk.gov.pk,Linux,mirror
10/17/2011,MCA-CRB,H,,R,,,pwdsindh.gov.pk,Win 2008,mirror
10/13/2011,X-NerD,,,,,,visitgilgitbaltistan.gov.pk/x.htm,Linux,mirror
10/13/2011,MilliKuvvetler,H,M,,,,web.ipcih.gov.pk,Linux,mirror
10/6/2011,Over-X,H,,,,,support.pprasindh.gov.pk,Linux,mirror
9/28/2011,ZombiE_KsA,H,,R,,,www.supremecourt.gov.pk,Win 2003,mirror
9/26/2011,L0gical,,M,,,,erp.hec.gov.pk/media/index.html,Linux,mirror
9/26/2011,L0gical,,M,,,,das.hec.gov.pk/festival-tts/in...,Linux,mirror
9/26/2011,L0gical,,M,,,,des.hec.gov.pk/media/,Linux,mirror
9/26/2011,L0gical,,M,R,,,hjp.hec.gov.pk/uploads,Linux,mirror
9/26/2011,L0gical,,M,,,,profile.hec.gov.pk/sbctmp/,Linux,mirror
9/26/2011,L0gical,,M,,,,psa.hec.gov.pk/sbctmp/,Linux,mirror
9/26/2011,L0gical,,M,,,,search.hec.gov.pk/sbctmp/,Linux,mirror
9/26/2011,L0gical,,M,,,,urss.hec.gov.pk/sbctmp,Linux,mirror
9/26/2011,L0gical,,,,,,publications.hec.gov.pk/site/m...,Linux,mirror
9/20/2011,stupid,H,M,,,,www.punjabmodel.gov.pk,Linux,mirror
9/19/2011,03storic,,,,,,www.lrh.gov.pk/03storic.htm,Linux,mirror
9/19/2011,Free MAN (LY),,,R,,,www.pakistanarmy.gov.pk/AWPRev...,Win 2003,mirror
9/19/2011,El Azap,H,,,,,www.cbtaxila.gov.pk,Linux,mirror
9/14/2011,ahmdosa hacker,,M,,,,dostkhyberpakhtunkhwa.gov.pk/i...,Linux,mirror
9/12/2011,stupid,,,,,,www.cidadfec.gov.pk/index.php?...,Linux,mirror
9/6/2011,XaDAL,,,,,,www.fto.gov.pk/NewsnEvents.php,Linux,mirror
8/24/2011,MCA-CRB,,,,,,www.rtolahore.gov.pk/about.php,Linux,mirror
8/24/2011,Sovalye,,M,R,,,www.infopak.gov.pk/default.aspx,Win 2003,mirror
8/18/2011,ANTI-SECURITY BRAZIL,H,,,,,www.finance-mansehra.gov.pk,Linux,mirror
8/16/2011,Mr52,,,R,,,www.dgto.gov.pk/postinfo.html,Unknown,mirror
8/16/2011,Mr52,,,R,,,www.nip.gov.pk/postinfo.html,Linux,mirror
8/16/2011,Mr52,,,,,,www.mercantilemarine.gov.pk/Bo...,Win 2003,mirror
8/2/2011,stupid,H,M,,,,dsjfaisalabad.gov.pk,Linux,mirror
7/26/2011,Digital Boys Underground Team,H,M,,,,www.cbr.gov.pk,Linux,mirror
7/26/2011,Digital Boys Underground Team,H,,,,,n.fbr.gov.pk,Linux,mirror
7/26/2011,Digital Boys Underground Team,,,,,,www.fpsc.gov.pk/icms/admin/ima...,Linux,mirror
7/26/2011,stupid,H,,,,,gprh.gov.pk,Linux,mirror
7/22/2011,Digital Boys Underground Team,,,R,,,app.hec.gov.pk/db.htm,Win 2003,mirror
